TIME,theta1,theta1Dot,theta1Ddot,theta2,theta2Dot,theta2Ddot,theta3,theta3Dot,theta3Ddot,omega_x,omega_y,omega_z,Omega_x,Omega_y,Omega_z
34248.6486486486,4.98111676740061,0.000145439804603711,-0,0,0,-0,0,0,-0,-1.16541069199241e-21,1.51113963839677e-20,7.17714042429296e-05,1.99057884332193e-28,-2.58110090645826e-27,-1.22589092260028e-11
35027.027027027,5.09432396665972,0.000145439804603711,-0,0,0,-0,0,0,-0,2.97416172088108e-21,6.91433398574532e-22,7.17606286435324e-05,-5.10307464617503e-28,-1.18636327709142e-28,-1.23127078817996e-11
35805.4054054054,5.20753116591882,0.000145439804603711,-0,0,0,-0,0,0,-0,7.926232950291e-21,8.37371508543526e-21,7.17504926310399e-05,-1.35966071243073e-27,-1.43642149936268e-27,-1.23080316387111e-11
36583.7837837838,5.32073836517792,0.000145439804603711,-0,0,0,-0,0,0,-0,-4.59685021165958e-21,1.5659033270827e-21,7.17408961554804e-05,7.85252063563478e-28,-2.67493775588715e-28,-1.22550625219624e-11
37362.1621621622,5.43394556443703,0.000145439804603711,-0,0,0,-0,0,0,-0,5.45963238257089e-21,8.71938512327814e-21,7.17315092266411e-05,-9.26125564846396e-28,-1.47908227267981e-27,-1.2167922644734e-11
38140.5405405405,5.54715276369613,0.000145439804603711,-0,0,0,-0,0,0,-0,1.18173511970299e-20,9.78623701105335e-21,7.17219609165424e-05,-1.98791688506182e-27,-1.646242501482e-27,-1.20650808085972e-11
38918.9189189189,5.66035996295524,0.000145439804603711,-0,0,0,-0,0,0,-0,1.05631997030105e-21,1.49327438250388e-22,7.17123768975649e-05,-1.76103294795459e-28,-2.4894969913107e-29,-1.19554549798729e-11
39697.2972972973,5.77356716221434,0.000145439804603711,-0,0,0,-0,0,0,-0,-1.83494771507754e-21,1.0133605467992e-21,7.17033765249275e-05,3.02498646032844e-28,-1.67056636454029e-28,-1.182059528811e-11
40475.6756756757,5.88677436147345,0.000145439804603711,-0,0,0,-0,0,0,-0,9.80787518349925e-21,6.94664118075015e-21,7.16955534049997e-05,-1.59070388585913e-27,-1.1266506672596e-27,-1.16280431047925e-11
41254.0540540541,5.99998156073255,0.000145439804603711,-0,0,0,-0,0,0,-0,7.81341350873433e-21,3.20611788613794e-21,7.16895530871678e-05,-1.23619479320372e-27,-5.07254125589349e-28,-1.13423220407304e-11
42032.4324324324,6.11318875999166,0.000145439804603711,-0,0,0,-0,0,0,-0,6.8696982179156e-21,4.76455847215524e-21,7.1686202973074e-05,-1.0456971741348e-27,-7.25255341979853e-28,-1.09119873239704e-11
42810.8108108108,6.22639595925076,0.000145439804603711,-0,0,0,-0,0,0,-0,7.72112048369091e-21,-1.93815978897569e-21,7.16849607268628e-05,-1.11544695041263e-27,2.80000089441924e-28,-1.03561097125899e-11
43589.1891891892,6.33960315850987,0.000145439804603711,-0,0,0,-0,0,0,-0,5.58928342315945e-21,1.67527004036266e-21,7.16823793554626e-05,-7.7216045654557e-28,-2.31438841308986e-28,-9.9029329126593e-12
44367.5675675676,6.45281035776897,0.000145439804603711,-0,0,0,-0,0,0,-0,1.35377207699144e-20,4.94586635657029e-21,7.16773328992931e-05,-1.81091068935981e-27,-6.61597502672883e-28,-9.58811682839519e-12
45145.9459459459,6.56601755702808,0.000145439804603711,-0,0,0,-0,0,0,-0,-5.78046263654476e-22,1.75378903894675e-21,7.16746788286335e-05,7.19668084287001e-29,-2.18346882812271e-28,-8.92350354076877e-12
45924.3243243243,6.67922475628718,0.000145439804603711,-0,0,0,-0,0,0,-0,8.25899942286149e-21,1.82392536693718e-21,7.1674052103536e-05,-9.28448032485678e-28,-2.05039355450981e-28,-8.05734802106912e-12
46702.7027027027,6.79243195554629,0.000145439804603711,-0,0,0,-0,0,0,-0,8.44127733879673e-22,3.63811000099934e-21,7.16700338736479e-05,-8.96474436240684e-29,-3.86371929416122e-28,-7.61144914845173e-12
47481.0810810811,6.90563915480539,0.000145439804603711,-0,0,0,-0,0,0,-0,8.04846638061254e-21,1.22824651748185e-20,7.16664618247853e-05,-7.68378549056517e-28,-1.17259392330915e-27,-6.84192110009806e-12
48259.4594594595,7.0188463540645,0.000145439804603711,-0,0,0,-0,0,0,-0,6.78719832677843e-21,-4.26470402117906e-21,7.1662991255964e-05,-5.86521979928266e-28,3.685383166779e-28,-6.19282323800616e-12
49037.8378378378,7.1320535533236,0.000145439804603711,-0,0,0,-0,0,0,-0,5.3880728535823e-21,-6.25426726452453e-21,7.1654483970982e-05,-5.39383699873743e-28,6.26095806201955e-28,-7.17311397360113e-12
49816.2162162162,7.24526075258271,0.000145439804603711,-0,0,0,-0,0,0,-0,1.60049215657526e-21,-2.50427297897806e-21,7.16598243003333e-05,-1.19503057413987e-28,1.86985157257807e-28,-5.35058423276708e-12
