TIME,dp11,dp12,dp13,dp22,dp23,dp33
330.004243881737,-5.10387498451963e-09,2.13737857340393e-10,-6.09759289208122e-11,-4.91337120530504e-09,-1.98683443239913e-09,1.00401378192279e-08
340.004372484214,-5.12043587088675e-09,5.24998592412385e-10,-6.49257392541e-10,-4.90285586572494e-09,-2.83460515227093e-09,1.00320071905471e-08
350.004501086691,-5.11307526226587e-09,-2.60178699507621e-10,-6.73649180449491e-10,-4.91164914451505e-09,-2.17112981084016e-09,1.00267585477514e-08
360.004629689168,-5.12018120353799e-09,1.67127294325071e-10,-4.50480152765783e-10,-4.90301079233505e-09,-2.60934133890762e-09,1.00321882019226e-08
370.004758291645,-5.11959881421915e-09,1.80118887166662e-10,-6.29910835839473e-10,-4.90550602465505e-09,-2.30220512668087e-09,1.00236636659779e-08
380.004886894122,-5.12018826311629e-09,2.99632742495255e-10,-4.96747868789161e-10,-4.90491377507506e-09,-2.56085280574931e-09,1.00265984372971e-08
390.005015496598,-5.11355525056137e-09,1.66380330922946e-10,-6.46369624824454e-10,-4.89430267575509e-09,-2.25338514831735e-09,1.00271847667453e-08
400.005144099075,-5.09571315768952e-09,-3.66958123226863e-10,-1.82388579681946e-10,-4.89955701461505e-09,-2.74686094219109e-09,1.00170211879496e-08
410.005272701552,-5.10957603243965e-09,-1.04788494486068e-10,-6.30906303999032e-10,-4.90156537774514e-09,-2.41563021645703e-09,1.00109746543928e-08
420.005401304029,-5.11280022784188e-09,3.27509377342424e-10,-4.20727076433024e-10,-4.90494696367518e-09,-2.30798143132965e-09,1.00168982264071e-08
430.005529906506,-5.10981704568694e-09,1.62474167287415e-10,-5.98574610413412e-10,-4.89981588981529e-09,-2.26346849949819e-09,1.00049004771763e-08
440.005658508983,-5.10159127021013e-09,4.01333374156075e-11,-5.29042503170404e-10,-4.89146150603522e-09,-2.36462123266908e-09,1.00068374855096e-08
450.00578711146,-5.10639577722828e-09,2.75982135080802e-10,-3.95798015728193e-10,-4.90441519576533e-09,-2.565498852141e-09,1.00087162391728e-08
460.005915713937,-5.1073978488324e-09,3.33892348530792e-10,-4.38484550278884e-10,-4.87468669158521e-09,-2.35934258780814e-09,1.00043550784711e-08
470.006044316414,-5.10247064095353e-09,1.95455560688585e-10,-6.7117170549878e-10,-4.89169381546542e-09,-2.4223119365801e-09,1.00059844249833e-08
480.00617291889,-5.11879566297562e-09,3.63087042427377e-10,-5.42217201511671e-10,-4.88381830161533e-09,-2.54481636055215e-09,9.99572097664058e-09
490.006301521367,-5.11265586386982e-09,1.66444906760968e-10,-3.60421734318958e-10,-4.88695634862539e-09,-2.70736452532194e-09,9.99180003974883e-09
500.006430123844,-5.11563867189993e-09,9.79472872624607e-11,-7.14534688945546e-10,-4.88276764835534e-09,-2.1406709749889e-09,9.99336087309709e-09
510.006558726321,-5.11240689504405e-09,-1.95584540845645e-10,-5.87068680332736e-10,-4.88337874774553e-09,-2.63358030616016e-09,9.97927201313834e-09
520.006687328798,-5.10843468751519e-09,4.20800583925144e-10,-1.90908186663331e-10,-4.88313049799548e-09,-1.94864178462602e-09,9.99771608717657e-09
530.006815931275,-5.11306762454032e-09,-1.71430684577763e-10,-6.77742894322418e-10,-4.86584125417541e-09,-2.63037858229796e-09,9.97434740667083e-09
540.006944533752,-5.11106995247442e-09,3.86844189435429e-10,-7.52340560337311e-10,-4.8699209858455e-09,-2.40374356487237e-09,9.99904890441208e-09
550.007073136229,-5.12312024388555e-09,-1.87110032782078e-10,-1.4635889156767e-09,-4.85808173146555e-09,-2.50649225863703e-09,9.97953075520632e-09
560.007201738705,-5.12192720966272e-09,4.20721624819159e-11,-9.75482552883193e-10,-4.87644112446554e-09,-2.33215200611117e-09,9.98055812217657e-09
570.007330341182,-5.11599999561383e-09,3.40548422189407e-10,-5.8086399283498e-10,-4.87155303114563e-09,-2.46493594468169e-09,9.98048383438883e-09
580.007458943659,-5.11864296257298e-09,-7.73159998487996e-11,-1.13017126017517e-09,-4.85782404714572e-09,-2.31909175264757e-09,9.97377778926708e-09
590.007587546136,-5.11200281880808e-09,-3.1789587273941e-10,-9.88607584838559e-10,-4.86605400660565e-09,-2.74075849512005e-09,9.95841488250633e-09
600.007716148613,-5.11300388273427e-09,-6.78770203974179e-11,-6.75342939292554e-10,-4.85335781796558e-09,-2.84565325539199e-09,9.97799499569356e-09
610.00784475109,-5.09413494769544e-09,1.83745593149577e-10,-8.01827271419845e-10,-4.85579004360576e-09,-2.5904603761619e-09,9.96450492567482e-09
620.007973353567,-5.11616631782557e-09,-4.48435616364132e-10,-2.7787687499603e-10,-4.85180978950578e-09,-2.95589562303249e-09,9.96214359235407e-09
630.008101956044,-5.11669126254263e-09,4.72117051973561e-10,-1.26333042151722e-09,-4.85137548180571e-09,-2.86042848439796e-09,9.9673406483773e-09
640.008230558521,-5.10981523135285e-09,2.09164417367353e-10,-7.05134717524166e-11,-4.86202141227581e-09,-2.50567481586754e-09,9.95795283565457e-09
650.008359160997,-5.11105924151694e-09,-2.40881166903956e-10,-6.28207883670403e-10,-4.84975608498574e-09,-2.77407790463896e-09,9.94333139771679e-09
660.008487763474,-5.11113170254711e-09,2.62597021455349e-11,-8.13683068432497e-10,-4.85199547204587e-09,-2.47333404210838e-09,9.94954034319806e-09
670.008616365951,-5.11062214105119e-09,-6.7565071755373e-11,-1.76446605540987e-10,-4.84572202721593e-09,-2.17149930998209e-09,9.9551076103223e-09
680.008744968428,-5.10346618327931e-09,1.3474517706352e-10,-5.38690667753677e-10,-4.83624743079582e-09,-2.16715316125145e-09,9.94534560990955e-09
690.008873570905,-5.10893274003753e-09,-2.8084280484188e-11,-5.13935429572865e-10,-4.82616837071594e-09,-2.37156466221701e-09,9.94678664002181e-09
700.009002173382,-5.09888312302063e-09,-1.55148925169695e-10,-7.92588551236355e-10,-4.84539589566584e-09,-2.66597157979195e-09,9.93241804775606e-09
710.009130775859,-5.11097945602272e-09,1.0373397310097e-11,-4.28563943262249e-10,-4.84017164130597e-09,-2.44195701965719e-09,9.9322747095173e-09
720.009259378336,-5.10626158621092e-09,3.74938331952588e-10,-8.35937944567037e-10,-4.83958663776589e-09,-2.14391811832739e-09,9.92529845687454e-09
730.009387980813,-5.09412631697299e-09,-2.83223094143018e-10,-6.81264700550125e-10,-4.83111811886607e-09,-2.46629465319975e-09,9.9219686853628e-09
740.009516583289,-5.10648944151818e-09,6.24790323109733e-11,-7.42406959538221e-10,-4.83679569236597e-09,-2.4242044941661e-09,9.92312235537405e-09
750.009645185766,-5.10974015495124e-09,1.78809060549568e-10,-7.36677793145711e-10,-4.84005744092611e-09,-2.74995899853952e-09,9.92684812864031e-09
760.009773788243,-5.11566906781639e-09,-2.43773723203142e-10,-1.0372168000306e-09,-4.83339340777616e-09,-2.02804061330833e-09,9.92004750294254e-09
770.00990239072,-5.10425474091253e-09,-1.6639440467415e-10,-9.3719880377319e-10,-4.83983690235612e-09,-2.56443643867714e-09,9.91869475548978e-09
780.010030993197,-5.1010278957387e-09,3.89505775837842e-10,-7.04096618837882e-10,-4.82502302791609e-09,-3.00492464804982e-09,9.92053304622604e-09
790.010159595674,-5.08738381450178e-09,6.94490459179134e-10,-9.64383412675867e-10,-4.82274428301624e-09,-2.72687879351605e-09,9.9153624193543e-09
800.010288198151,-5.10197331461897e-09,4.49851803855027e-10,-8.37191533500963e-10,-4.81450299869614e-09,-2.63358185219196e-09,9.92270207714352e-09
810.010416800628,-5.08704303364606e-09,-1.74600268107381e-10,-8.10426284761052e-10,-4.81099923485632e-09,-2.84967563605872e-09,9.90273997566678e-09
820.010545403105,-5.09293090621728e-09,4.10358631518812e-10,-6.9490810465734e-10,-4.82371654984634e-09,-2.12636736322608e-09,9.92025807132703e-09
830.010674005581,-5.08902016566637e-09,1.99197915103029e-11,-8.98080651991133e-10,-4.80804267760632e-09,-2.71806686449963e-09,9.90129457482429e-09
840.010802608058,-5.09351854985654e-09,-2.47344830433803e-10,-9.58183255297023e-10,-4.81306896842619e-09,-2.40377774796641e-09,9.90389681400353e-09
850.010931210535,-5.09123450500066e-09,1.63288545522788e-10,-6.6312181279301e-10,-4.79357462918632e-09,-2.90618741603587e-09,9.91919482824377e-09
860.011059813012,-5.09484587748077e-09,3.08394254878079e-10,-1.1105957939483e-09,-4.79870817461633e-09,-2.45928561660994e-09,9.89396254064103e-09
870.011188415489,-5.0828221771939e-09,4.36545679538472e-10,-8.23407228578396e-10,-4.79930259933647e-09,-2.81302685147694e-09,9.89956543222627e-09
880.011317017966,-5.09846849408909e-09,1.14317725307565e-10,-7.46670121874984e-10,-4.80332340325646e-09,-2.60374477084719e-09,9.89685994919252e-09
890.011445620443,-5.08743735478314e-09,4.88241376137561e-11,-1.03699915678277e-09,-4.7858561647765e-09,-2.88036040412076e-09,9.87393181809076e-09
900.01157422292,-5.08845007391931e-09,4.61358847278048e-10,-1.34753268701716e-09,-4.79397694467638e-09,-3.26033764179217e-09,9.88997329804602e-09
910.011702825396,-5.09627553847448e-09,1.17896185082642e-10,-1.34064991557046e-09,-4.79105175362647e-09,-2.75827862366225e-09,9.88491557250027e-09
920.011831427873,-5.08560611927659e-09,3.57835117346934e-10,-1.00341206290934e-09,-4.78546747357648e-09,-3.28677797112591e-09,9.88127705241751e-09
930.01196003035,-5.09424409250372e-09,4.28830800961026e-10,-1.04542244901933e-09,-4.79110740234642e-09,-3.67598287950142e-09,9.87866806649477e-09
940.012088632827,-5.08877891982189e-09,-1.97563578606583e-10,-1.39365532839813e-09,-4.78751154058651e-09,-3.64586991037143e-09,9.87920503174001e-09
950.012217235304,-5.09422323850395e-09,8.23392114170089e-11,-9.02515689166316e-10,-4.76503774112663e-09,-2.81611249103746e-09,9.87951684598725e-09
960.012345837781,-5.0939391975521e-09,1.53393202059702e-10,-5.79783914669004e-10,-4.78497744489667e-09,-3.38655076160639e-09,9.86772192764251e-09
970.012474440258,-5.0926693324063e-09,4.8429009590395e-11,-1.0404169824159e-09,-4.77205228484662e-09,-3.26675773498145e-09,9.87388768730875e-09
980.012603042735,-5.09769193899343e-09,6.08929514697787e-10,-1.32589431052229e-09,-4.76972034600664e-09,-3.08667243955254e-09,9.87016658494801e-09
990.012731645211,-5.10291860800657e-09,3.3416713274278e-10,-7.9548613998018e-10,-4.76214068398678e-09,-3.16875594701919e-09,9.87003223341127e-09
1000.01286024769,-5.08395789782565e-09,1.93752368230672e-10,-1.03387986801387e-09,-4.75820897411666e-09,-2.75080373518666e-09,9.85716940889351e-09
1010.01298885017,-5.0874586226448e-09,-9.80246932648358e-11,-9.25026530828959e-10,-4.75871412414675e-09,-3.42936001356123e-09,9.85572030942077e-09
1020.01311745264,-5.09237197961792e-09,-8.88925407214333e-12,-8.60706110539647e-10,-4.75167795073675e-09,-3.34304253483149e-09,9.86012514757102e-09
1030.01324605512,-5.09027255120809e-09,3.68197129688049e-10,-6.09614974477842e-10,-4.75502863806679e-09,-3.35292495930197e-09,9.85037233556725e-09
1040.0133746576,-5.09132327051317e-09,3.2223824265644e-10,-9.78969590004433e-10,-4.75616879214684e-09,-3.19390181346962e-09,9.8486685744875e-09
1050.01350326007,-5.09200070674431e-09,5.93741617154731e-10,-1.06188650812032e-09,-4.74146807524677e-09,-2.88195185234251e-09,9.84979543133274e-09
1060.01363186255,-5.10389145977849e-09,6.88438420764826e-10,-1.47084847001451e-09,-4.74659555961691e-09,-3.101338875812e-09,9.83699213948399e-09
1070.01376046503,-5.09044750233161e-09,1.41599568944717e-10,-4.83192427951002e-10,-4.74758155559685e-09,-2.81369255578186e-09,9.83630610718325e-09
1080.0138890675,-5.0850917126178e-09,6.0355889935031e-10,-1.35969811775689e-09,-4.73865373150696e-09,-2.98015226264882e-09,9.8425765621585e-09
1090.01401766998,-5.09416769746283e-09,2.18743519852901e-10,-1.58953830636278e-09,-4.73794758184701e-09,-3.15273638331741e-09,9.82969423840674e-09
1100.01414627246,-5.08107922751297e-09,5.13084356563195e-10,-1.25675670185228e-09,-4.74864526706696e-09,-2.8889448826861e-09,9.815368542185e-09
1110.01427487493,-5.07685056760914e-09,1.80775294388284e-10,-9.5802893566426e-10,-4.73149651156697e-09,-2.77725614395894e-09,9.82024140302025e-09
1120.01440347741,-5.07967429937331e-09,2.70102226971079e-10,-7.88741112638152e-10,-4.7363950985271e-09,-3.18620243082893e-09,9.81450801092949e-09
1130.01453207989,-5.08742566823646e-09,9.21723527073717e-11,-8.24234555958146e-10,-4.73627502580697e-09,-3.05388347749699e-09,9.80684449488373e-09
1140.01466068236,-5.08456706235353e-09,8.52776225718623e-11,-1.29745001883334e-09,-4.71723009212716e-09,-2.99883082327072e-09,9.81194574054199e-09
1150.01478928484,-5.0829436865467e-09,7.77620322859253e-10,-8.53732386691022e-10,-4.71475275754703e-09,-2.17817788563845e-09,9.80936686041422e-09
1160.01491788732,-5.0833761647198e-09,5.81020952102646e-10,-1.00320525567252e-09,-4.72128989556712e-09,-3.17199375120697e-09,9.79383964264649e-09
1170.0150464898,-5.08143531788696e-09,-2.12584985404363e-10,-1.12128055306741e-09,-4.71554306742714e-09,-2.57536678708049e-09,9.79957934075374e-09
1180.01517509227,-5.07051706718812e-09,3.1574355285283e-10,-6.88168200492694e-10,-4.70762923041711e-09,-2.73616050094987e-09,9.80208103481098e-09
1190.01530369475,-5.08268460809121e-09,-1.37398325063177e-10,-1.15455352306498e-09,-4.70590954551728e-09,-2.44697725602193e-09,9.79825533142223e-09
1200.01543229723,-5.06804603977836e-09,1.41118484539815e-10,-9.8264427820608e-10,-4.71389606843725e-09,-2.60214705198821e-09,9.79199590217949e-09
1210.0155608997,-5.08507130015954e-09,5.70238630789082e-11,-9.23808563860364e-10,-4.71200312136729e-09,-2.96365086045914e-09,9.78738681514974e-09
1220.01568950218,-5.07335949489265e-09,2.63669201486999e-10,-1.15227775459536e-09,-4.70934092064724e-09,-2.6866559110294e-09,9.77811968486597e-09
1230.01581810466,-5.07340569252577e-09,-3.28047079383709e-10,-8.01185210914547e-10,-4.70961332282729e-09,-2.78452167519602e-09,9.78526611069222e-09
1240.01594670713,-5.07316951516991e-09,3.29276610930833e-11,-9.9788523378084e-10,-4.6983740776773e-09,-2.50453897356976e-09,9.78706774812746e-09
1250.01607530961,-5.07305878282403e-09,1.24515730614675e-10,-1.18528578149573e-09,-4.69807610996744e-09,-3.51111095644059e-09,9.78909254970671e-09
1260.01620391209,-5.06920037929417e-09,-2.54260142707933e-10,-9.14336661302021e-10,-4.69189072206732e-09,-2.90985638261053e-09,9.77136786503097e-09
1270.01633251456,-5.06958801308135e-09,3.4584045695116e-10,-1.07077125922881e-09,-4.69222869546747e-09,-3.06769990808039e-09,9.76252218660621e-09
1280.01646111704,-5.07429136240743e-09,2.81016154001253e-10,-1.1531957862891e-09,-4.69658026313751e-09,-3.26126662745059e-09,9.76389538250748e-09
1290.01658971952,-5.05705156913162e-09,-3.00990882976355e-10,-9.77926735049394e-10,-4.69414267370755e-09,-3.15119746031994e-09,9.77390953688672e-09
1300.01671832199,-5.06353171013968e-09,-1.46699700300062e-10,-1.34339958062258e-09,-4.68505394870754e-09,-2.97063088289137e-09,9.75025746014096e-09
1310.01684692447,-5.0608770593729e-09,9.10538269893121e-12,-1.27278456177727e-09,-4.69693957306761e-09,-2.41402256005873e-09,9.75998934167921e-09
1320.01697552695,-5.06425679855602e-09,-9.93471163107787e-11,-1.58182123840737e-09,-4.67875486750747e-09,-2.83457192503263e-09,9.75128373528145e-09
1330.01710412943,-5.06233613540213e-09,-5.29392140500888e-10,-1.11748399710865e-09,-4.6769014385875e-09,-2.63201633179839e-09,9.7586459837157e-09
1340.0172327319,-5.05393702361122e-09,-1.37867924353394e-10,-8.42156750569644e-10,-4.68582854311759e-09,-2.90682323926828e-09,9.75257598946095e-09
1350.01736133438,-5.06373715010238e-09,-5.96300334320013e-12,-1.03500928000733e-09,-4.66238149368767e-09,-3.06170833863829e-09,9.7536790785672e-09
1360.01748993686,-5.05955300839653e-09,2.41168389219689e-10,-6.87357794110824e-10,-4.67850092514774e-09,-3.32725211941128e-09,9.74246290372746e-09
1370.01761853933,-5.06065861579266e-09,-1.23409415303018e-10,-1.01707480948432e-09,-4.67333433863766e-09,-2.739180509579e-09,9.73867827309571e-09
1380.01774714181,-5.05274947916682e-09,-1.75068236944826e-10,-9.90839400771703e-10,-4.66830779886778e-09,-2.83731862674758e-09,9.72975482613494e-09
1390.01787574429,-5.05743141288489e-09,5.25848582849269e-10,-1.22577626718549e-09,-4.66517103258762e-09,-2.67399550741813e-09,9.7264933107152e-09
1400.01800434676,-5.05325653395008e-09,2.21338068805959e-10,-1.78600294946818e-09,-4.67105158964766e-09,-2.76603590559085e-09,9.72356378726245e-09
1410.01813294924,-5.06341380208423e-09,-1.77439260274471e-11,-1.33909436666568e-09,-4.65122672227774e-09,-2.69757147135688e-09,9.7142848309257e-09
1420.01826155172,-5.05191498638435e-09,2.94111803502145e-10,-1.51712311713916e-09,-4.65919784449782e-09,-3.37786339702899e-09,9.70423576639996e-09
1430.01839015419,-5.05709670018346e-09,1.70488548475336e-10,-1.63678931650116e-09,-4.64820749160773e-09,-3.28790222109819e-09,9.7204272690042e-09
1440.01851875667,-5.04525466488259e-09,-3.63897552024701e-11,-1.25996290700125e-09,-4.65108896278777e-09,-3.03755683296967e-09,9.70577768719945e-09
1450.01864735915,-5.05344286047371e-09,-2.122949538568e-11,-1.39080523757733e-09,-4.63761843226778e-09,-2.71641380553788e-09,9.6963203836147e-09
1460.01877596163,-5.05906187004391e-09,-7.8075250677788e-11,-1.45534943494583e-09,-4.637880775748e-09,-2.86359223461112e-09,9.70486332132695e-09
1470.0189045641,-5.04131443264006e-09,-7.38636160598966e-11,-1.48574318339451e-09,-4.64499812649785e-09,-2.62899016738191e-09,9.6983548414282e-09
1480.01903316658,-5.05180651979116e-09,2.79427319277998e-10,-1.29540247358421e-09,-4.64317402844801e-09,-2.27252073834933e-09,9.68837534670344e-09
1490.01916176906,-5.03895806245629e-09,3.25102087067289e-10,-1.3333018781504e-09,-4.63665083453797e-09,-2.9726495815169e-09,9.68627067366369e-09
1500.01929037153,-5.04289941876445e-09,1.4041351465738e-10,-1.46419045088699e-09,-4.62858881352792e-09,-3.23500264758898e-09,9.68651479827894e-09
1510.01941897401,-5.04498031426554e-09,-1.64435995403027e-10,-1.75186993882378e-09,-4.627816910518e-09,-2.73585587215812e-09,9.67552116108019e-09
1520.01954757649,-5.04531075493165e-09,-1.93612334738733e-10,-1.30260071678397e-09,-4.62589300791811e-09,-2.68098795982919e-09,9.68118351827244e-09
1530.01967617896,-5.03716537320285e-09,3.35800027625459e-10,-1.15833601366886e-09,-4.63081986666813e-09,-2.97834497279942e-09,9.67327299240068e-09
1540.01980478144,-5.04152539794392e-09,3.17818127138349e-10,-1.89300317556765e-09,-4.62843374947818e-09,-2.9032440719681e-09,9.66770423410392e-09
1550.01993338392,-5.04881610509511e-09,-3.70152234137859e-10,-1.37006457043244e-09,-4.62405513507816e-09,-3.01426456004049e-09,9.66160140102217e-09
1560.02006198639,-5.03642856332925e-09,4.39517019840135e-10,-1.53222730513193e-09,-4.61789975402811e-09,-3.44701565230705e-09,9.65447958429343e-09
1570.02019058887,-5.03465025053231e-09,1.68981578895826e-10,-1.92448679933252e-09,-4.61784131154825e-09,-2.76656067968102e-09,9.65196016772266e-09
1580.02031919135,-5.03781459623048e-09,5.87358690481873e-12,-1.29775375763842e-09,-4.61786984644817e-09,-2.83009466914694e-09,9.64854146669793e-09
1590.02044779382,-5.03762826431162e-09,2.9037239271311e-10,-1.79848578777451e-09,-4.60658315006821e-09,-2.76255841421966e-09,9.64488787475117e-09
1600.0205763963,-5.03288666250075e-09,1.73206853866205e-10,-1.52979505134099e-09,-4.61097712063831e-09,-3.12853248808921e-09,9.65133742266442e-09
1610.02070499878,-5.03152337327486e-09,3.19355873441495e-10,-1.90586955053739e-09,-4.5968769519683e-09,-2.37436731795804e-09,9.64020730357866e-09
1620.02083360126,-5.03365644624109e-09,-6.97899923158119e-11,-1.84578079880308e-09,-4.59585525738836e-09,-2.42464959512865e-09,9.65462187657292e-09
1630.02096220373,-5.02934178616722e-09,1.45865812532581e-10,-1.74984450812817e-09,-4.59433535965825e-09,-2.57369162759648e-09,9.63359814300918e-09
1640.02109080621,-5.03494116271935e-09,-1.54796686328278e-11,-1.65886808939055e-09,-4.60051714578833e-09,-3.10355259606759e-09,9.62339896831842e-09
1650.02121940869,-5.03157878885248e-09,5.44651943329863e-10,-1.57567366310265e-09,-4.59592108105833e-09,-2.06114549984074e-09,9.61854907337968e-09
1660.02134801116,-5.03580013217262e-09,-1.74984957853542e-10,-1.66653660772884e-09,-4.59434648575849e-09,-2.42659923490625e-09,9.62495046035292e-09
1670.02147661364,-5.02556153521267e-09,2.4885919033295e-10,-2.10418029320492e-09,-4.60041600190848e-09,-3.11281156438044e-09,9.62283989654316e-09
1680.02160521612,-5.02753870085686e-09,4.91210473026241e-10,-1.50038604265892e-09,-4.60005160311853e-09,-3.20127634984686e-09,9.61794654123941e-09
1690.02173381859,-5.02310557576e-09,3.95843835842534e-10,-1.66695823861841e-09,-4.58503698556857e-09,-2.61161335961934e-09,9.60497986100265e-09
1700.02186242107,-5.01815107519515e-09,-6.84778287527434e-12,-1.71451435193469e-09,-4.58060128091857e-09,-2.67223855608712e-09,9.61814903103991e-09
1710.02199102355,-5.02805403536022e-09,5.70746444847717e-10,-1.37480587554719e-09,-4.59266715191856e-09,-2.99821013166069e-09,9.60524459059917e-09
1720.02211962602,-5.02466164077037e-09,3.06667993159711e-10,-1.61122400795638e-09,-4.58225999921867e-09,-2.55744549172739e-09,9.59838951247139e-09
1730.0222482285,-5.02298890176749e-09,2.17602838622501e-10,-1.94966057388207e-09,-4.59051061421865e-09,-3.02335754970046e-09,9.59864200562965e-09
1740.02237683098,-5.02399116613365e-09,5.95978380228594e-10,-1.63382676867606e-09,-4.57112930383855e-09,-3.17428399317118e-09,9.59544065061191e-09
1750.02250543345,-5.01601897845585e-09,2.27953149932887e-10,-1.65179283637145e-09,-4.57260288915858e-09,-3.54414766633606e-09,9.57900401850815e-09
1760.02263403593,-5.01374380472595e-09,1.32663651614579e-10,-1.71485522649424e-09,-4.57756284346876e-09,-2.73204629871227e-09,9.5679571975434e-09
1770.02276263841,-5.01998337197102e-09,4.9988956676057e-10,-1.80626834272463e-09,-4.56261343854876e-09,-3.33391202287727e-09,9.57990295559965e-09
1780.02289124089,-5.01054271144022e-09,6.80536985906062e-10,-1.62372306424052e-09,-4.56866903268884e-09,-3.4143032716518e-09,9.56767341118888e-09
