TIME,dP11,dP12,dP13,dP22,dP23,dP33
134981.735876233,6.52003013087323e-12,1.80025752910816e-10,8.33862162248273e-10,-1.01871763763188e-12,6.33302337365649e-10,1.14709997284222e-11
134991.736004835,5.72902897403978e-12,1.8921988398053e-10,2.61063594079039e-10,-8.15191881889454e-12,-1.92196710722237e-10,3.66455342458168e-12
135001.736133438,-1.2778026338077e-11,5.99704312819415e-10,3.82311177906421e-10,-5.58112264499719e-12,2.01163205455824e-10,1.57020504488779e-12
135011.73626204,-7.38799287105318e-12,1.65477715064244e-11,-1.51579178799336e-13,-9.07291447038366e-12,-5.04247885165024e-11,1.04661164851747e-11
135021.736390643,1.68102978923704e-12,-1.35530209163229e-10,8.49335226855651e-10,-1.32099989248263e-11,1.51353078325343e-10,-1.23818359247316e-12
135031.736519245,4.98209168227622e-12,-1.42385305233866e-10,1.12157892421362e-10,-1.21552778966548e-11,3.17522266601878e-11,1.65180580763885e-11
135041.736647848,3.12542319797128e-13,2.57826941713296e-10,1.34702997658973e-10,-9.70540517302309e-12,9.63459857454305e-11,3.46082871041807e-12
135051.73677645,-8.18841532995265e-12,-1.39574247045878e-10,2.74694386541048e-10,-1.41681853844961e-11,3.07025227915984e-10,1.015340746764e-11
135061.736905053,9.53442970479387e-12,-3.31719788179443e-11,4.41857804843851e-10,1.00411710839459e-12,4.84515307420873e-10,7.71796284522592e-12
135071.737033655,-7.72741074830209e-12,5.3989369738403e-11,7.00261607927564e-10,5.37789973642261e-13,-7.53999344001081e-11,1.91615137701106e-11
135081.737162258,3.6861086566209e-12,-4.46076836833909e-11,2.47975672119215e-10,2.95822382165021e-12,5.18184365167958e-10,5.99012689510629e-12
135091.73729086,3.33466256861739e-12,-1.51237377450759e-10,2.00441237870582e-10,1.53694121611555e-12,1.74597903269251e-10,1.64724574969488e-11
135101.737419463,1.50532829929971e-11,3.1192105495217e-10,8.28349894966189e-10,-8.52847169472203e-12,1.95549512389491e-10,7.89344328453164e-12
135111.737548065,5.17706534504416e-12,4.21548739821938e-10,1.86434085988411e-10,6.4890963478038e-12,3.53959693353622e-10,1.16501878148402e-11
135121.737676668,3.5489205232242e-12,5.43423320017735e-10,6.29242939573319e-10,-4.14102988586829e-12,2.01372538432835e-10,-2.47756840348962e-12
135131.73780527,-2.49632518794248e-12,4.08761075494942e-10,4.09645571366899e-10,8.29770093224057e-12,8.23934269649365e-11,-5.89288233239236e-12
135141.737933873,-5.65514809736492e-12,7.02285171757185e-10,6.10108121670143e-10,4.64057695205099e-12,6.76674169787244e-10,6.47081104927485e-12
135151.738062475,5.61560992209108e-12,6.28168838037971e-10,4.19295072485518e-10,-4.59970011261865e-12,4.83203065037723e-10,-2.08289883389428e-13
135161.738191078,2.77268375911891e-12,1.51515996040641e-10,6.25828332457044e-10,8.66573730578235e-12,4.11044126921682e-10,1.38482739419998e-12
135171.73831968,4.41079685689052e-12,6.46971240830923e-10,2.27462750362833e-10,-6.15388648276246e-12,-5.15297287862568e-11,1.48845267260237e-11
135181.738448283,1.42249178282021e-12,3.48747068862489e-10,7.84416698008627e-10,-1.36937616609679e-11,4.29623975112595e-10,-8.86312743141146e-12
135191.738576885,9.92266138979719e-12,-2.08914925613397e-10,7.44386735617428e-10,8.10728530809468e-12,6.38792224466547e-10,1.81782985563212e-12
135201.738705487,1.20386230497247e-11,4.08052245992842e-10,3.2116827244782e-10,2.6414458336037e-12,2.32313007491454e-10,-1.0339185378875e-11
135211.73883409,3.91480144474179e-12,6.97600905425724e-11,7.29079691935745e-10,3.51453125407182e-12,3.77998971883452e-10,6.67389223963462e-13
135221.738962692,-7.57843777625455e-12,-1.9346091438114e-10,3.66178478369061e-10,1.17202997981346e-11,-2.76249741268117e-10,1.06898054457051e-11
135231.739091295,-8.52937534006013e-12,1.79925286244682e-10,9.61455992237416e-10,1.48576476099639e-11,5.00501763337838e-10,-5.53832038067837e-13
135241.739219897,-2.88102872037117e-12,6.30476203596422e-11,2.63389010852476e-10,3.28443091687439e-12,8.56701517961512e-10,1.65052049945965e-12
135251.7393485,-6.14987271112961e-12,2.48924942361257e-11,8.77694842782845e-10,9.98719222469727e-12,4.82832166182749e-10,1.04604773454149e-11
135261.739477102,-3.19558625061171e-13,-2.54903563587162e-10,9.4923913640247e-10,6.01326142066131e-12,4.39367325046289e-10,1.70258619083851e-11
135271.739605705,8.36339764376197e-12,-2.354524985751e-10,6.27179332252589e-10,1.19646150755576e-11,3.24465040358548e-10,1.11282668839007e-11
135281.739734307,1.13651980011146e-12,-1.50967813670965e-10,8.55445330578453e-10,5.96428838594204e-12,2.89577952735832e-10,3.76467492012934e-14
135291.73986291,-1.00685228558193e-12,6.12718467893178e-11,5.85612683491365e-10,6.80660924115846e-12,1.24986199972792e-10,4.35197175668158e-12
135301.739991512,8.85860909060396e-12,1.35200178972433e-10,9.7372628051749e-10,-1.5817594112727e-12,4.66376627207451e-10,8.5646514306234e-13
135311.740120115,2.75236592428201e-12,1.75696906288881e-10,6.53353972462181e-10,1.37487534483856e-11,9.92235418919118e-10,6.48656056718164e-13
135321.740248717,1.03009129290039e-11,-1.03522251470925e-10,1.19755833247203e-09,-1.59603062528772e-12,4.32730870263057e-10,9.24244602898941e-12
135331.74037732,-2.40295682303239e-12,1.32817358018814e-10,6.50766319605596e-10,7.13136149518026e-12,4.54455510843159e-10,9.10473796505455e-13
135341.740505922,-9.15875273035323e-13,1.41414176358384e-10,3.12589602198302e-10,4.30939482979172e-12,2.18382026315937e-10,1.96854363101834e-12
135351.740634525,6.27018891315213e-12,3.80817398163972e-11,6.45752063649994e-10,6.63487242722212e-12,2.93012116028425e-10,-2.39411943155009e-12
135361.740763127,8.67078634609563e-12,3.12876362966356e-10,3.94541512573027e-10,-1.73817896583749e-12,3.57398600387356e-10,7.36934876670922e-12
135371.74089173,8.81917044587537e-12,-1.91803441499379e-10,8.48337475998594e-10,3.18193336048255e-12,2.18652356437347e-11,1.3375007458754e-11
135381.741020332,7.79016432554323e-12,3.24458398594213e-10,5.0776309974079e-10,1.06220879582913e-11,2.27570933093254e-10,-3.81627873273207e-12
135391.741148935,7.68959959447665e-12,2.36280756990196e-10,3.8706758691287e-10,-2.07908326815347e-12,4.87278801017397e-11,-2.78311633801529e-12
135401.741277537,4.24519831094928e-12,-4.5660912756798e-11,9.17325592248368e-10,1.53119022423566e-11,6.61192722624508e-10,1.54793142008724e-11
135411.741406139,1.32072175301547e-11,2.97603988286411e-10,6.74385682874285e-10,1.76808459592406e-12,-2.53362740529052e-10,-6.66200657263598e-12
135421.741534742,-1.37507920655207e-12,4.43444746976952e-10,3.25817187493283e-10,6.85139326886891e-12,1.57871773459368e-10,7.44135878406641e-12
