ACAF_N_1,ACAF_N_2,ACAF_N_3
-0.926043708999015,0.351440471611796,0.137595944477395
0.37660864301056,0.836625392730938,0.397773657055803
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.924506534257207,0.354835396998962,0.139210305481731
0.380366519402846,0.835191172059132,0.397211551986919
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.92295411016284,0.358224469523148,0.140822370269709
0.384118121806857,0.833743175254693,0.396642895077922
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.921386462322508,0.361607633283006,0.142432112250985
0.387863388341465,0.832281426201727,0.39606769570857
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.919803616593911,0.36498483247465,0.144039504873534
0.391602257230048,0.830805949011181,0.395485963366541
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.918205599085436,0.368356011392577,0.145644521624079
0.395334666801513,0.829316768020441,0.394897707647268
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.91659243615572,0.371721114430587,0.147247136028533
0.399060555491307,0.827813907792929,0.394302938253786
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.914964154413217,0.375080086082698,0.148847321652435
0.402779861842441,0.826297393117704,0.393701664996569
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.91332078071576,0.378432870944064,0.150445052101386
0.406492524506494,0.824767249009047,0.393093897793371
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.911662342170118,0.381779413711885,0.152040301021483
0.410198482244635,0.823223500706052,0.392479646669061
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.90998886613155,0.385119659186326,0.153633042099755
0.413897673928623,0.821666173672208,0.391858921755456
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.908300380203348,0.388453552271418,0.155223249064599
0.417590038541824,0.820095293594979,0.391231733291158
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.906596912236389,0.391781037975976,0.156810895686208
0.421275515180211,0.818510886385382,0.390598091621379
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.904878490328674,0.395102061414501,0.158395955777009
0.424954043053374,0.816912978177559,0.389958007197777
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.903145142824858,0.398416567808086,0.159978403192092
0.428625561485517,0.815301595328344,0.38931149057828
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.901396898315793,0.40172450248532,0.161558211829641
0.432290009916464,0.813676764416829,0.388658552426912
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.899633785638046,0.40502581088319,0.163135355631367
0.435947327902656,0.812038512243928,0.387999203513617
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.897855833873433,0.40832043854798,0.164709808582936
0.439597455118146,0.810386865831933,0.387333454714083
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.896063072348531,0.411608331136172,0.166281544714399
0.443240331355597,0.808721852424066,0.38666131700956
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.8942555306342,0.414889434415338,0.167850538100618
0.446875896527273,0.807043499484036,0.385982801486681
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.892433238545091,0.418163694265037,0.169416762861698
0.450504090666032,0.805351834695579,0.38529791933728
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.890596226139159,0.42143105667771,0.170980193163408
0.454124853926313,0.803646885962005,0.384606681858204
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.888744523717163,0.424691467759565,0.172540803217615
0.457738126585126,0.801928681405737,0.383909100451128
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.886878161822167,0.427944873731471,0.1740985672827
0.461343849043034,0.80019724936785,0.38320518662237
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.884997171239039,0.431191220929845,0.17565345966399
0.464941961825137,0.798452618407597,0.382494951982696
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.883101582993939,0.434430455807532,0.177205454714179
0.468532405582055,0.796694817301944,0.381778408247134
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.881191428353811,0.437662524934695,0.178754526833752
0.472115121090904,0.794923875045093,0.381055567234774
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.879266738825864,0.44088737499969,0.180300650471405
0.475690049256275,0.793139820848002,0.380326440868581
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.877327546157056,0.444104952809953,0.181843800124469
0.479257131111208,0.791342684137907,0.379591041175192
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.875373882333568,0.447315205292867,0.183383950339328
0.482816307818165,0.789532494557835,0.378849380284721
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.873405779580274,0.450518079496648,0.184921075711844
0.486367520669999,0.787709281966113,0.378101470430556
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.871423270360216,0.453713522591212,0.186455150887768
0.489910711090924,0.785873076435878,0.377347323949162
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.869426387374061,0.456901481869047,0.187986150563167
0.493445820637481,0.78402390825458,0.376586953279872
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.867415163559569,0.460081904746086,0.189514049484834
0.496972790999501,0.782161807923483,0.375820370964686
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.865389632091043,0.463254738762568,0.191038822450709
0.500491564001069,0.780286806157161,0.375047589648061
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.863349826378787,0.466419931583911,0.192560444310293
0.504002081601481,0.778398933882991,0.374268622076707
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.861295780068551,0.46957743100157,0.194078889965064
0.507504285896201,0.776498222240646,0.373483481099369
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.85922752704098,0.472727184933898,0.195594134368888
0.510998119117821,0.774584702581577,0.372692179666624
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.857145101411049,0.475869141427008,0.197106152528438
0.514483523637006,0.772658406468499,0.371894730830661
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.855048537527509,0.47900324865563,0.198614919503599
0.517960441963454,0.770719365674868,0.371091147745069
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.852937869972312,0.482129454923961,0.200120410407885
0.521428816746835,0.76876761218436,0.370281443664618
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.850813133560046,0.485247708666523,0.201622600408847
0.524888590777742,0.766803178190341,0.369465631945041
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.848674363337358,0.488357958449011,0.203121464728481
0.528339706988636,0.764826096095336,0.368643726042815
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.846521594582378,0.491460152969144,0.204616978643643
0.531782108454784,0.762836398510496,0.367815739514939
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.844354862804136,0.494554241057506,0.206109117486448
0.535215738395198,0.760834118255058,0.366981686018705
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.842174203741975,0.497640171678396,0.207597856644684
0.538640540173573,0.758819288355807,0.366141579311483
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.839979653364963,0.500717893930666,0.209083171562216
0.542056457299223,0.756791942046529,0.365295433250484
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.837771247871301,0.50378735704856,0.210565037739389
0.545463433428009,0.75475211276746,0.364443261792537
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.835549023687722,0.506848510402556,0.212043430733433
0.548861412363269,0.75269983416474,0.363585078993858
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.833313017468896,0.509901303500196,0.213518326158868
0.552250338056748,0.750635140089857,0.362720899009816
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.831063266096818,0.512945685986922,0.214989699687904
0.555630154609519,0.748558064599082,0.361850736094704
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.828799806680206,0.515981607646905,0.216457527050845
0.559000806272907,0.746468641952917,0.360974604601497
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.826522676553887,0.519009018403875,0.217921784036485
0.562362237449409,0.744366906615524,0.360092518981622
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.824231913278179,0.522027868321943,0.219382446492512
0.56571439269361,0.742252893254157,0.359204493784716
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.821927554638274,0.52503810760643,0.220839490325904
0.569057216713095,0.74012663673859,0.358310543658387
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.819609638643614,0.528039686604686,0.222292891503325
0.572390654369367,0.737988172140545,0.357410683347973
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.817278203527264,0.531032555806907,0.223742626051524
0.575714650678751,0.735837534733111,0.356504927696297
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.81493328774528,0.534016665846955,0.225188670057731
0.579029150813304,0.73367475999016,0.355593291643423
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.812574929976078,0.53699196750317,0.226630999670048
0.58233410010172,0.731499883585768,0.35467579022641
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.810203169119793,0.539958411699184,0.228069591097846
0.585629444030226,0.729312941393619,0.353752438579065
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.807818044297638,0.542915949504726,0.229504420612154
0.58891512824349,0.727113969486421,0.352823251931691
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.805419594851261,0.545864532136436,0.230935464546053
0.592191098545511,0.724903004135304,0.351888245610837
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.80300786034209,0.548804110958663,0.232362699295066
0.595457300900514,0.722680081809226,0.350947435039045
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.80058288055069,0.551734637484272,0.233786101317547
0.598713681433845,0.720445239174371,0.350000835734596
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.798144695476098,0.55465606337544,0.235205647135069
0.601960186432853,0.718198513093544,0.349048463311253
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.795693345335166,0.557568340444458,0.236621313332811
0.605196762347783,0.71593994062556,0.348090333478006
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.793228870561902,0.56047142065452,0.238033076559945
0.608423355792656,0.713669559024638,0.34712646203881
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.790751311806796,0.563365256120521,0.239440913530021
0.611639913546148,0.711387405739782,0.346156864892324
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.788260709936154,0.566249799109842,0.240844801021352
0.61484638255247,0.709093518414166,0.345181558031653
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.785757106031423,0.56912500204314,0.242244715877394
0.618042709922244,0.706787934884512,0.344200557544079
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.783240541388513,0.571990817495134,0.243640635007131
0.621228842933373,0.704470693180466,0.343213879610799
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.780711057517115,0.574847198195384,0.245032535385455
0.624404729031912,0.702141831523969,0.342221540506658
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.77816869614002,0.577694097029073,0.246420394053545
0.627570315832934,0.699801388328632,0.341223556599877
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.775613499192426,0.580531467037784,0.247804188119248
0.630725551121396,0.697449402199096,0.340219944351789
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.773045508821248,0.583359261420272,0.249183894757453
0.633870382852998,0.695085911930398,0.339210720316562
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.770464767384424,0.586177433533239,0.25055949121047
0.637004759155042,0.692710956507332,0.338195901140928
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.767871317450217,0.588985936892105,0.251930954788405
0.640128628327288,0.690324575103804,0.33717550356391
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.765265201796509,0.591784725171767,0.253298262869535
0.643241938842809,0.687926807082188,0.336149544416544
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.762646463410099,0.594573752207373,0.254661392900678
0.646344639348835,0.685517691992675,0.3351180406216
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.760015145485993,0.597352971995075,0.256020322397569
0.649436678667607,0.68309726957262,0.334081009193308
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.757371291426691,0.600122338692795,0.257375028945228
0.652518005797215,0.68066557974589,0.33303846723707
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.75471494484147,0.602881806620974,0.258725490198332
0.655588569912445,0.678222662622201,0.331990431949185
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.752046149545668,0.605631330263332,0.260071683881582
0.658648320365612,0.675768558496461,0.330936920616562
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.749364949559959,0.608370864267614,0.261413587790069
0.6616972066874,0.6733033078481,0.329877950616433
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.746671389109626,0.611100363446342,0.262751179789645
0.664735178587691,0.670826951340409,0.32881353941607
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.743965512623834,0.613819782777555,0.264084437817283
0.667762185956395,0.668339529819861,0.327743704572496
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.741247364734896,0.616529077405559,0.265413339881444
0.67077817886428,0.665841084315446,0.326668463732193
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.738516990277535,0.619228202641658,0.266737864062439
0.673783107563791,0.663331656037987,0.325587834630814
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.735774434288148,0.621917113964902,0.268057988512789
0.676776922489873,0.660811286379466,0.324501835092888
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.733019742004061,0.624595767022809,0.269373691457588
0.679759574260788,0.658280016912337,0.323410483031528
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.730252958862783,0.627264117632108,0.270684951194861
0.68273101367893,0.65573788938884,0.322313796448135
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.727474130501255,0.629922121779458,0.271991746095921
0.685691191731636,0.653184945740319,0.3212117934321
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.724683302755102,0.632569735622183,0.273294054605727
0.688640059591994,0.65062122807652,0.320104492160507
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.721880521657872,0.635206915488988,0.27459185524324
0.69157756861965,0.648046778684906,0.318991910897831
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.719065833440278,0.637833617880682,0.275885126601775
0.694503670361608,0.645461640029954,0.317874067995639
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.716239284529439,0.640449799470898,0.277173847349357
0.697418316553032,0.642865854752456,0.316750981892289
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.713400921548107,0.643055417106802,0.278457996229071
0.700321459118039,0.640259465668814,0.31562267111262
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.710550791313905,0.64565042780981,0.279737552059411
0.703213050170495,0.637642515770339,0.314489154267651
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.707688940838552,0.648234788776297,0.281012493734635
0.706093042014802,0.635015048222535,0.313350450054273
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.704815417327086,0.650808457378296,0.282282800225108
0.708961387146686,0.632377106364391,0.312206577254942
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.701930268177088,0.65337139116421,0.283548450577649
0.711818038253983,0.629728733707668,0.311057554737365
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.6990335409779,0.655923547859507,0.28480942391588
0.714662948217414,0.627069973936175,0.309903401454193
0.0246775005438552,0.420175614655446,-0.907107200840025
-0.696125283509836,0.658464885367419,0.286065699440568
0.717496070111369,0.624400870905054,0.308744136442706
0.0246775005438552,0.420175614655446,-0.907107200840025
